,timestamp,frame_id,body_id,hip_x,hip_y,hip_z,spine_x,spine_y,spine_z,spine1_x,spine1_y,spine1_z,spine2_x,spine2_y,spine2_z,sternum_x,sternum_y,sternum_z,neck_x,neck_y,neck_z,head_x,head_y,head_z,right_clavicle_x,right_clavicle_y,right_clavicle_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,right_wrist_x,right_wrist_y,right_wrist_z,left_clavicle_x,left_clavicle_y,left_clavicle_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_hip_x,right_hip_y,right_hip_z,right_knee_x,right_knee_y,right_knee_z,right_ankle_x,right_ankle_y,right_ankle_z,left_hip_x,left_hip_y,left_hip_z,left_knee_x,left_knee_y,left_knee_z,left_ankle_x,left_ankle_y,left_ankle_z
10,166666666,10,0,0.000236395006,0.8574913000000001,0.13221716,-0.0071263763999999995,0.91816428,0.188721238,-0.0092961206,1.0090404,0.204971142,-0.0098404172,1.101344,0.20765744600000002,-0.0085416898,1.1935053599999998,0.202041506,-0.0014551355199999999,1.43411194,0.157151324,0.0147739608,1.55994608,0.15230475,0.0248579894,1.34786624,0.146400012,0.134643114,1.4307566,0.191958468,0.40702991999999993,1.37287,0.26875994,0.62477396,1.3608431,0.2946146,-0.033460944,1.34972298,0.147139406,-0.134682484,1.4533752999999998,0.150147782,-0.41754806,1.43815054,0.206711042,-0.63470028,1.43724376,0.23942243200000005,0.086678008,0.83274154,0.139062714,0.09035034000000002,0.45405548,0.150960836,0.08691016400000001,0.084691474,0.21813088200000003,-0.085036152,0.83236308,0.11709527000000002,-0.09033637,0.45444918,0.143771874,-0.09539732,0.086681056,0.219102432
11,183333333,11,0,-0.0003428238,0.85778086,0.13282676000000002,-0.0076761848,0.9185503600000001,0.18923152399999998,-0.009890379,1.00946458,0.205261718,-0.0105507536,1.1017732599999999,0.20762950600000005,-0.009481286600000001,1.1939168400000002,0.201648822,-0.0030927802,1.43436848,0.155833826,0.013242162999999998,1.560195,0.151084026,0.0233665776,1.34814056,0.145302478,0.13328396,1.43124428,0.19014465400000002,0.40568372,1.3734288000000001,0.26695399999999997,0.62346332,1.36185402,0.29272992000000003,-0.03495294,1.34987284,0.14626082,-0.136161272,1.4535454799999998,0.14907056800000001,-0.41885870000000003,1.43782288,0.206335884,-0.63604394,1.4372463,0.23882477,0.08607399599999999,0.8329675999999999,0.139748768,0.089967308,0.45430693999999994,0.152377902,0.08680704,0.084677504,0.21809329,-0.08563102,0.83270344,0.11770791800000001,-0.09037523200000001,0.45486828,0.145561812,-0.095297244,0.08671687,0.219007944
12,200000000,12,0,-0.0006629146,0.8578977000000001,0.13360120600000003,-0.0079506318,0.9187688,0.189904116,-0.0101759512,1.0097287400000001,0.20566557800000002,-0.0109478318,1.10204758,0.207625442,-0.0102220014,1.1941682999999998,0.201282554,-0.0047781718,1.434465,0.15454630000000003,0.011854916600000001,1.56024834,0.14970379,0.0219876624,1.34829804,0.144311116,0.13189864399999998,1.43157194,0.18885001599999998,0.40456104000000004,1.3742339800000003,0.2650871,0.6223889,1.3626592000000002,0.2904236,-0.036336732000000004,1.34981696,0.145332958,-0.137630662,1.45341086,0.147917408,-0.42021252000000003,1.43784574,0.205797658,-0.63739522,1.43757904,0.23830940400000003,0.08570849000000001,0.8329574399999999,0.1406398,0.089532206,0.4543044,0.153503884,0.086673436,0.084481162,0.21812707200000003,-0.08597722200000002,0.83293204,0.118445534,-0.09046997400000001,0.45512736,0.146766788,-0.095152464,0.086719156,0.21892742599999998
13,216666666,13,0,-0.0011048365,0.8579281799999999,0.13441654600000003,-0.0084205064,0.9189313600000001,0.19057188200000003,-0.0106624628,1.00994464,0.20601686,-0.0115122452,1.1022711,0.20754593999999998,-0.011059261600000002,1.1943664200000002,0.200808844,-0.006304381600000001,1.43448024,0.153067512,0.0105681526,1.56023056,0.148188934,0.0207467962,1.34835646,0.143233394,0.130577082,1.43180308,0.18765088200000002,0.40352472,1.37494518,0.26323036,0.62143894,1.36338818,0.28782264,-0.037583364,1.34969504,0.14416658999999998,-0.13898397399999998,1.4531898800000003,0.146528282,-0.42143679999999994,1.4379219399999998,0.205109064,-0.63857378,1.43787114,0.23792561000000004,0.085220556,0.8328913999999998,0.141674088,0.08914485600000001,0.45423836000000006,0.154520392,0.08666606999999998,0.08423655999999999,0.218122754,-0.086422484,0.83303872,0.119153432,-0.090664792,0.45526705999999995,0.147936458,-0.09508744,0.086622128,0.218895168
14,233333333,14,0,-0.00177278538,0.85797644,0.13512012599999998,-0.0092247974,0.9190837599999999,0.191144906,-0.011516995,1.01013768,0.206338678,-0.012392279,1.10246922,0.20756448200000002,-0.012041352600000001,1.1945366000000002,0.20045603799999998,-0.0074903076,1.43444722,0.15169032400000002,0.0093735652,1.5601924600000001,0.146664172,0.0197033134,1.3483183599999997,0.142297912,0.12939471200000002,1.43207232,0.186479434,0.40253665999999994,1.37544048,0.2615184,0.62058296,1.3641349400000002,0.28503626,-0.03863086,1.34958328,0.143075406,-0.140156438,1.45296382,0.145038064,-0.42247058000000004,1.4378635199999998,0.20432141,-0.63954152,1.43795242,0.23757763,0.084524596,0.8329269600000001,0.14266087800000002,0.08878925600000001,0.45428662000000003,0.15574873600000003,0.086735158,0.08407323800000001,0.21812935800000002,-0.087055706,0.83308444,0.119666766,-0.09112453200000001,0.45534579999999997,0.148914612,-0.09512147600000001,0.08651748,0.21893276
15,250000000,15,0,-0.00248903744,0.85806534,0.135640826,-0.010169398000000001,0.9192006,0.191602106,-0.0125710188,1.01028246,0.20662950800000002,-0.013463168400000001,1.102614,0.207682592,-0.013068046,1.19465852,0.200269602,-0.0083434428,1.43438626,0.15063114400000002,0.008387715,1.56013912,0.14536039,0.018855944,1.34821676,0.14162557399999998,0.128388364,1.43237966,0.185425842,0.40170862,1.37593832,0.25995630000000003,0.61990986,1.36499854,0.28218384,-0.039479728,1.34949692,0.142250414,-0.14100479800000001,1.4528876199999998,0.14367332200000002,-0.42321734,1.4378025600000002,0.20344511,-0.64021462,1.4378559000000002,0.237182152,0.08381517399999999,0.83312,0.143443198,0.088486234,0.45451522000000005,0.157417516,0.08684361599999998,0.084031582,0.21818092,-0.087699342,0.83306666,0.11996293,-0.09154820400000001,0.45536612000000004,0.149742652,-0.09505213400000001,0.08640089399999999,0.219063062
16,266666666,16,0,-0.0031672022,0.8582025,0.13592302,-0.011066094200000001,0.9192818800000001,0.19191681200000002,-0.013588974600000001,1.0103739,0.206847186,-0.014493620999999998,1.10270798,0.207795876,-0.013997381199999999,1.1947321800000001,0.20017663799999996,-0.008976614,1.43433038,0.149932898,0.007462088200000001,1.56010356,0.144262094,0.018157621800000003,1.34811262,0.141189456,0.127541782,1.43267938,0.184577736,0.40110664,1.37664444,0.25851612,0.61945266,1.366012,0.27942794,-0.04017772,1.34944866,0.141721078,-0.141643608,1.45290032,0.14265808400000002,-0.42386758,1.4379219399999998,0.202405996,-0.64079374,1.43766794,0.236592364,0.08316696600000001,0.8334095600000001,0.143871442,0.08811818799999999,0.4548632000000001,0.159296862,0.086936326,0.08408543,0.218252548,-0.08830157600000002,0.83306158,0.12006224400000001,-0.091835478,0.4554042200000001,0.15041499,-0.09496018599999999,0.086334854,0.21920301599999997
17,283333333,17,0,-0.0036574730000000005,0.85829394,0.13592302,-0.0116973858,0.91925648,0.192021968,-0.0143086836,1.0103485,0.20694167399999996,-0.015229967000000002,1.10268258,0.20789138,-0.014682089,1.1947017,0.20018756,-0.009524034800000001,1.43422878,0.14963013,0.0066208402,1.5600146600000002,0.143392906,0.0175829722,1.3479907,0.141023594,0.126882144,1.43285464,0.184041542,0.40082977999999997,1.3774623200000002,0.25704292,0.61929518,1.36695942,0.27673554,-0.040752268,1.3493496000000003,0.14150517799999998,-0.142090648,1.4529308,0.14203172,-0.42444416,1.43824706,0.201239374,-0.64131444,1.43748252,0.23577092800000002,0.08270925800000001,0.8336203799999999,0.14389607999999998,0.087709756,0.45516292,0.16132683,0.08699754,0.08408212799999999,0.218347798,-0.088739472,0.8330463400000001,0.11994769,-0.09199981600000001,0.45543469999999997,0.150867872,-0.094911926,0.086288372,0.21925102200000002
18,300000000,18,0,-0.0039801038,0.8583345800000001,0.135697214,-0.0120601486,0.91921076,0.191886586,-0.014699233999999999,1.01029262,0.20684972599999998,-0.0156389324,1.1026267,0.207892142,-0.0151183848,1.1946432800000002,0.20018197199999999,-0.010020681,1.43414242,0.149471888,0.005912993,1.55992322,0.14265427400000003,0.0171170346,1.3479068799999998,0.140929868,0.12640056,1.43291306,0.183705754,0.40075612,1.37815066,0.25564084000000004,0.61933582,1.3678636599999998,0.27413712,-0.041218866,1.34924546,0.141391132,-0.14244447000000002,1.4529384200000002,0.141636242,-0.42496740000000005,1.4385950399999998,0.200118218,-0.64181482,1.4373783800000002,0.23476483400000003,0.08239632999999999,0.83368896,0.143651224,0.087315802,0.45535088,0.16351859600000002,0.08710675999999999,0.083937094,0.21833433600000002,-0.08904706600000001,0.8330742800000001,0.11966524199999999,-0.092063062,0.45551089999999994,0.15120924800000002,-0.09484334600000001,0.086270846,0.219093796
19,316666666,19,0,-0.0043433238,0.8583295,0.13527049400000002,-0.0124243846,0.9191802800000001,0.191487044,-0.0150199598,1.01024944,0.20653882999999998,-0.0159435546,1.10258098,0.20776539600000002,-0.0154757882,1.1946051800000002,0.200117964,-0.0105017316,1.4341043199999999,0.14941423,0.0053044343999999995,1.55987496,0.142075154,0.016691711600000003,1.34788656,0.140882116,0.12596698199999998,1.43294862,0.183568594,0.4006977,1.3785494400000002,0.2543429,0.61939932,1.3687475800000002,0.27161998,-0.041645078,1.34918958,0.141318996,-0.14278178200000002,1.4529689,0.141444726,-0.42544492000000006,1.43874998,0.199269858,-0.64233552,1.4373809199999998,0.233651044,0.08202523600000002,0.83366102,0.143235934,0.086861142,0.45544486000000006,0.165339776,0.0870331,0.083764374,0.218317318,-0.08941181000000001,0.8330946,0.11920347000000002,-0.09218701400000001,0.4556328200000001,0.151948134,-0.094843854,0.086234778,0.21896959000000002
20,333333333,20,0,-0.0046786038,0.8584717399999999,0.134676134,-0.012761848999999999,0.9193148999999999,0.190899288,-0.015317825600000001,1.01036628,0.20607883600000002,-0.0162234118,1.10269274,0.207532732,-0.015809595,1.19472456,0.199976232,-0.010961750999999999,1.43424656,0.14935758799999999,0.0047385732,1.5600019600000001,0.14158874400000002,0.0162895026,1.3480465799999999,0.14080820200000002,0.125546612,1.43310356,0.183553862,0.40056816000000006,1.37881614,0.25326847999999996,0.61939424,1.36967468,0.26930604,-0.042048430000000005,1.3493140399999999,0.141218666,-0.14316786199999998,1.45311114,0.14137360599999999,-0.42591481999999997,1.438656,0.19872325,-0.64290194,1.4373860000000003,0.23249813800000002,0.081634838,0.83365848,0.14278991,0.08650224000000001,0.45558202000000003,0.167134794,0.087154512,0.083650582,0.21832976400000004,-0.089759028,0.83338416,0.11844604200000002,-0.09231503,0.45611796,0.15341828600000001,-0.094790006,0.08646414,0.21901911999999998
21,350000000,21,0,-0.0048970692,0.85862922,0.134091934,-0.013121513,0.9195231800000001,0.19024015800000002,-0.015654527999999997,1.01055678,0.20552790999999998,-0.016511778,1.1028781600000002,0.20719288,-0.0161193988,1.19492014,0.19975880799999998,-0.011317859000000001,1.4344878600000002,0.149354286,0.004220845,1.56024072,0.14120622000000002,0.015963112600000003,1.34830566,0.140742162,0.12516231,1.4333982,0.18356122800000002,0.40043861999999997,1.3791615799999999,0.252304804,0.61937138,1.3706805199999998,0.26721308000000005,-0.042375328000000004,1.34955534,0.14112494,-0.143589502,1.45325846,0.141532356,-0.42642028000000004,1.43838168,0.198361808,-0.64354202,1.4373250400000002,0.23125938,0.081367376,0.83374992,0.142519146,0.086168484,0.45579030000000004,0.168615868,0.08711031600000001,0.08366683800000001,0.21838869200000002,-0.08994241600000001,0.8335975200000001,0.117591078,-0.092457016,0.45660564000000003,0.155396692,-0.09488220800000001,0.0866267,0.21913723000000002
22,366666666,22,0,-0.005090134600000001,0.8586927200000001,0.133591554,-0.013554786200000002,0.9196654199999998,0.189618366,-0.016064738000000002,1.0106837800000001,0.20499578,-0.016825823599999998,1.1030051600000002,0.206843376,-0.0164007292,1.1950573,0.19955764,-0.011528044,1.43469614,0.14948915999999998,0.0037965888,1.5604566199999998,0.141067282,0.015744139199999996,1.34851902,0.14077441999999998,0.12486868599999999,1.4336903,0.1836293,0.40044116,1.37964672,0.25133198399999995,0.61945266,1.3716254,0.26530808,-0.04259427600000001,1.34977886,0.1411224,-0.143966184,1.4533245,0.141871954,-0.42689526,1.4379320999999998,0.19806843799999999,-0.64416686,1.4370202399999998,0.22998480799999999,0.08113445799999999,0.8338185,0.142431008,0.08586292200000001,0.4559554,0.16991330000000002,0.087047324,0.08367013999999999,0.218454732,-0.09006484399999999,0.8336457800000001,0.116753386,-0.09253728,0.45697139999999997,0.15759099799999998,-0.0949833,0.08664575,0.21929318599999997
23,383333333,23,0,-0.00520954,0.8585733400000001,0.13316229400000001,-0.013967866399999999,0.9196451,0.189035182,-0.0164552376,1.0106533,0.204483716,-0.017100448400000003,1.1029696,0.20652359,-0.0166171626,1.19503698,0.19939,-0.011633682599999999,1.4347367800000002,0.14964181399999998,0.0034765488,1.56050488,0.14093825000000001,0.015620949200000001,1.3485647399999998,0.14083614200000003,0.124693172,1.4338249200000002,0.18364961999999999,0.40057832,1.38015218,0.250361958,0.6196457,1.37237978,0.26359612000000004,-0.042717466,1.34983982,0.141137132,-0.144227296,1.45325084,0.142085822,-0.42720768,1.4372869400000001,0.19786346000000002,-0.6446139,1.4365706599999999,0.22885095200000002,0.08099602800000001,0.8337880200000001,0.142424404,0.08568486800000001,0.45599096000000006,0.17082185800000002,0.08706230999999999,0.08359521,0.21849867399999998,-0.09008948200000001,0.8334248,0.116002308,-0.09255150399999999,0.45703998,0.159451802,-0.095012764,0.086422992,0.21936582999999998
24,400000000,24,0,-0.0053796946,0.8584184,0.132707634,-0.014358772399999999,0.91956128,0.18846927000000002,-0.0168188386,1.01055424,0.20399730600000002,-0.0173611794,1.102868,0.20624165000000003,-0.0168063164,1.194943,0.199232012,-0.0116758212,1.4346859799999998,0.149704044,0.0032020764,1.5604667799999998,0.140774928,0.0155513532,1.3485114000000002,0.14084681,0.12460528799999998,1.43381222,0.183621934,0.40078406,1.38058652,0.249478038,0.6198971600000001,1.3730478,0.26205434,-0.042786808,1.34980934,0.14109344399999998,-0.14441906599999998,1.45309844,0.14214957600000003,-0.42742358,1.43656558,0.19764883,-0.64493648,1.43595852,0.227864924,0.08080476600000001,0.8336838800000002,0.14229969,0.085550248,0.45593254,0.17127448599999998,0.087128604,0.08348091,0.218502738,-0.09018828799999999,0.8332089,0.115288314,-0.092596208,0.45707046000000007,0.160827974,-0.09498761800000001,0.086245954,0.21945066600000002
25,416666666,25,0,-0.0056311038,0.8582025,0.132207254,-0.014725421399999999,0.9193758600000002,0.187916058,-0.0171542202,1.0103612,0.203506832,-0.017616144599999998,1.1026698799999999,0.20591627599999998,-0.0169847514,1.19474996,0.19900519000000003,-0.011658930199999999,1.43452596,0.149648164,0.0029878274,1.56032454,0.140616686,0.0155246578,1.34833868,0.140758672,0.12454483599999999,1.43367506,0.183550814,0.40096186,1.3808760800000002,0.24874855,0.6201206800000001,1.37372344,0.26070814,-0.042812716,1.34967472,0.140947902,-0.14453616,1.4528749200000002,0.142042134,-0.42754296,1.4358315199999998,0.197367144,-0.6451219,1.4351457200000002,0.227113592,0.080535526,0.83348068,0.141985492,0.085383624,0.45576998,0.17148073400000002,0.08715324199999999,0.083292442,0.21850604,-0.090403172,0.83297522,0.11463274,-0.09271558799999999,0.45704506,0.16184473600000002,-0.09498914200000001,0.08607044,0.219516198
26,433333333,26,0,-0.0059434984,0.8580399400000001,0.13169925400000002,-0.0150730966,0.91920568,0.18741085200000002,-0.017480051400000002,1.01018086,0.20305648999999998,-0.0178967384,1.102487,0.205576678,-0.017193056800000002,1.1945747000000002,0.198747888,-0.0116532152,1.4343761000000002,0.14954961200000003,0.0028510738000000002,1.56018484,0.140413994,0.015467431600000001,1.34817612,0.14061821,0.124464318,1.4335379000000001,0.183419496,0.40107616,1.38117834,0.24813920399999997,0.6202807,1.3745464,0.2595753,-0.042869104,1.34955534,0.14077772200000002,-0.144619472,1.4527276,0.141916404,-0.42763439999999997,1.43522954,0.19706209000000002,-0.6452412799999999,1.4342872,0.22659365400000003,0.080218788,0.8333206599999999,0.141523974,0.085197696,0.45564551999999997,0.17143831599999998,0.08714105,0.083181444,0.218563698,-0.090704162,0.83281266,0.11407241600000001,-0.09293225,0.45708570000000004,0.162889184,-0.09510953800000001,0.08596198199999999,0.21960078
